"","row","col",""
"841",37949,3536,11.2339392704289
"842",47342,3543,11.2661817900649
"843",37949,3544,11.7323389851269
"844",47342,3545,10.9988287868121
"845",262,3546,11.3151200182389
"846",3543,3546,11.2631692523383
"847",3618,3546,10.9667271519954
"848",3730,3546,11.0032908611342
"849",21778,3546,11.8234238185826
"850",37949,3546,11.3181089916825
"851",47342,3546,11.6522867616919
"852",57116,3546,11.3808192418674
"853",3512,3556,11.5207483362793
"854",262,3569,10.9472515528168
"855",37949,3579,10.9498574044776
"856",37949,3584,11.2346129556164
"857",262,3608,11.0380434784816
"858",262,3620,11.0920238409994
"859",21778,3620,10.887315763929
"860",56649,3620,11.1673586527941
"861",3618,3642,11.012961659868
"862",37949,3700,11.4386223986268
"863",58090,3700,11.5890308721951
"864",56278,3711,10.9411046042193
"865",56649,3711,10.8891182113095
"866",57111,3711,11.0602761044846
"867",262,3712,10.9863204543473
"868",56649,3712,11.346705008536
"869",31024,3733,11.0938088100912
"870",52589,3733,11.735927242213
"871",56278,3733,11.3802870126033
"872",57111,3733,10.9042030629228
"873",262,3734,11.3296473340328
"874",3618,3734,11.2900764983154
"875",56649,3734,11.5652632222778
"876",262,3735,11.534065825184
"877",3618,3735,11.4442411720452
"878",37873,3735,10.9430298859087
"879",37944,3735,11.4973510799182
"880",56649,3735,12.0837993317195
"881",262,3736,10.9998389090172
"882",56649,3736,11.6626896583821
"883",57111,3736,11.7711016647866
"884",56299,3737,11.4053899994852
"885",262,3744,11.6972987932538
"886",37944,3744,11.298435292375
"887",37949,3744,11.1448765553024
"888",56649,3744,11.8310536723566
"889",57111,3744,12.0756894591985
"890",3618,3751,11.3471781603899
"891",23266,3751,10.8829765903113
"892",53933,3751,10.8936352779268
"893",56649,3751,10.9413548258077
"894",56299,3763,11.8595646681048
"895",262,3764,10.9464597916688
"896",262,3852,11.5847196576661
"897",1278,3852,11.272813890629
"898",3511,3852,11.4380804469783
"899",3618,3852,12.3747769196665
"900",3626,3852,11.0010609023405
"901",3647,3852,11.3601108833423
"902",3661,3852,11.5359813544248
"903",3742,3852,11.1513326086454
"904",3745,3852,10.9895464289775
"905",18635,3852,11.0751846496403
"906",21733,3852,11.0453839109711
"907",21751,3852,11.0328998922601
"908",21778,3852,11.2723869933739
"909",23266,3852,11.8878741384069
"910",23267,3852,11.4993741082528
"911",37944,3852,10.9074913816732
"912",37949,3852,11.0178365993563
"913",47342,3852,11.5260341252448
"914",53933,3852,11.8911809472174
"915",53940,3852,11.9189241114861
"916",56649,3852,11.6009810295984
"917",57129,3852,11.1633248804993
"918",47342,3917,11.1931927141891
"919",262,3922,11.0862128173756
"920",3618,3922,11.3300893691492
"921",56649,3922,11.1853915747868
"922",57111,3922,11.4539491921074
"923",57116,3922,10.9059300132035
"924",57122,3922,10.9976257617385
"925",262,3954,11.594381662591
"926",56649,3954,11.218264417551
"927",37949,3966,11.5804472994011
"928",262,3986,11.6546108178398
"929",56649,3986,11.2864469800834
"930",262,4004,11.7654349778648
"931",21778,4004,12.1106760727283
"932",21779,4004,11.2612207413998
"933",37949,4004,12.5575222180016
"934",47342,4004,11.7793516323718
"935",262,4034,10.8911306036223
"936",3618,4034,11.2008616783665
"937",56649,4034,10.9452099878143
"938",57111,4034,11.1222287380861
"939",21778,4037,11.0671709155605
"940",37949,4037,11.4390153071223
"941",53933,4037,11.1114352897113
"942",53940,4037,11.0419351185991
"943",262,4058,11.0194253974341
"944",57111,4058,11.965327066547
"945",56278,4070,11.0489597535811
"946",57111,4079,10.9242464187242
"947",56278,4080,12.9451368626748
"948",46736,4081,10.8779286007191
"949",56278,4081,13.7557313552119
"950",56333,4081,12.14645309387
"951",23832,4082,11.1038956063801
"952",56278,4083,11.5737607295377
"953",56278,4084,13.7072046111685
"954",56333,4084,11.6610019110992
"955",5537,4085,10.9323467570931
"956",23832,4085,11.9019825770505
"957",38414,4085,11.7737709087819
"958",56278,4085,12.5687086923821
"959",262,4087,12.2357626042087
"960",56649,4087,11.6605539021997
"961",262,4088,11.3862628502205
"962",37848,4088,11.0775710737809
"963",37944,4088,11.0298996953256
"964",262,4098,11.2079851247793
"965",262,4141,11.4081297985104
"966",56649,4141,11.4068885144312
"967",56649,4142,11.2443840602228
"968",57111,4142,11.1610754951548
"969",56278,4149,12.1653089574643
"970",262,4170,12.5749199278745
"971",3618,4170,11.3356070440766
"972",21778,4170,11.3106850327891
"973",37873,4170,11.0782924352681
"974",37944,4170,11.6199129086067
"975",37949,4170,11.0951966542965
"976",56649,4170,13.3590379815399
"977",57111,4170,12.914153740593
"978",262,4172,10.9554791687917
"979",56649,4172,10.9474283969995
"980",262,4181,11.5032003583967
"981",37848,4181,11.2189443428634
"982",37944,4181,11.2612321557344
"983",56649,4181,10.9249065690177
"984",262,4182,11.2719757323324
"985",262,4190,11.3830328007666
"986",56649,4190,10.8955123707958
"987",262,4191,11.287747304243
"988",262,4192,11.2226139404712
"989",262,4195,11.4176776391655
"990",47342,4195,10.9098253709649
"991",56649,4195,11.6974046458422
"992",57111,4195,11.6561906812418
"993",262,4205,11.205351373715
"994",37949,4227,11.0813235888006
"995",262,4285,11.8466908397541
"996",1278,4285,10.9789325317278
"997",3511,4285,10.9124297953732
"998",3618,4285,11.8193913730132
"999",3661,4285,11.1051001817702
"1000",21751,4285,10.8852554168944
"1001",21778,4285,11.2362660514876
"1002",23266,4285,11.423685719706
"1003",23267,4285,10.9546168267047
"1004",37873,4285,10.9405153774946
"1005",37944,4285,11.5439593639401
"1006",37949,4285,11.4935451654798
"1007",47342,4285,10.9555560845878
"1008",53933,4285,11.4160787545075
"1009",53940,4285,11.4460896391196
"1010",56649,4285,11.9576282832868
"1011",37944,4297,11.0661116856417
"1012",56649,4297,11.0747923966363
"1013",3543,4305,11.6414534528455
"1014",3579,4305,10.9226869895255
"1015",37949,4305,10.9857315803584
"1016",57111,4305,11.5609091990561
"1017",262,4312,11.5769943513002
"1018",37944,4312,11.1156997174919
"1019",37949,4312,10.882866498787
"1020",56649,4312,11.6831992308705
"1021",57111,4312,11.9388280034124
"1022",57116,4312,11.6918910700462
"1023",57122,4312,11.3779157001507
"1024",3543,4344,10.9987020096201
"1025",52589,4344,11.0168340119672
"1026",56278,4364,11.4879444568092
"1027",262,4365,11.4019061202007
"1028",37944,4365,11.0640499653033
"1029",56278,4365,11.2526588078887
"1030",56649,4365,11.6686975402462
"1031",56649,4390,10.9526252780023
"1032",262,4392,11.2409342673629
"1033",56649,4392,11.0494058674546
"1034",262,4394,11.1160275744718
"1035",3663,4394,10.8935600903473
"1036",57105,4394,10.9252849065018
"1037",57111,4394,10.9934869012989
"1038",262,4399,11.6182277084026
"1039",1148,4399,11.0050324362495
"1040",1278,4399,11.0430972984043
"1041",3511,4399,10.9286215108536
"1042",3543,4399,11.4911568815012
"1043",3548,4399,11.1176680127367
"1044",3618,4399,11.4937244583581
"1045",3661,4399,11.3540492538271
"1046",3745,4399,11.7572648028499
"1047",18615,4399,11.1292743892978
"1048",18635,4399,10.927699631265
"1049",23266,4399,11.1436359725742
"1050",24735,4399,11.1799128584065
"1051",29420,4399,11.2061487059349
"1052",31024,4399,11.7796912141746
"1053",31588,4399,10.8867061102868
"1054",37873,4399,11.2036898920526
"1055",37944,4399,11.7837633273546
"1056",37949,4399,11.5816415756492
"1057",47342,4399,11.5897117168012
"1058",52589,4399,11.8163008460782
"1059",53933,4399,11.1128867089877
"1060",53940,4399,11.5198903069761
"1061",56649,4399,12.8610126176314
"1062",57111,4399,12.0085175761994
"1063",57116,4399,11.3857680412907
"1064",262,4400,14.0624036155032
"1065",524,4400,11.1059741007889
"1066",788,4400,11.4664654042663
"1067",807,4400,10.8910507339857
"1068",1083,4400,11.0034898094067
"1069",1086,4400,11.3183481214992
"1070",1088,4400,11.4934416743703
"1071",1118,4400,11.9490753759117
"1072",1119,4400,12.1358728148774
"1073",1123,4400,12.1582142032727
"1074",1130,4400,10.9138935356259
"1075",1140,4400,11.7427994687895
"1076",1147,4400,12.4995308894609
"1077",1148,4400,12.0644286871922
"1078",1153,4400,11.4576648342062
"1079",1160,4400,11.5270571068157
"1080",1185,4400,12.5752826700176
"1081",1194,4400,11.0733231650841
"1082",1248,4400,11.5040162360302
"1083",1252,4400,11.8133852133541
"1084",1258,4400,10.9877262899619
"1085",1271,4400,11.0192626228686
"1086",1278,4400,13.882044204896
"1087",1289,4400,10.9792983594497
"1088",3509,4400,11.1706729172179
"1089",3511,4400,13.6002639410771
"1090",3512,4400,12.3248394431495
"1091",3513,4400,11.6219121775749
"1092",3514,4400,12.4192287640794
"1093",3515,4400,12.5370049771638
"1094",3516,4400,11.2324801293478
"1095",3521,4400,13.3791414211701
"1096",3543,4400,11.7454585480055
"1097",3544,4400,11.4811570748924
"1098",3548,4400,11.5809649053722
"1099",3549,4400,12.7614498862899
"1100",3551,4400,12.3735541946931
"1101",3556,4400,11.7719081375796
"1102",3559,4400,13.0839905017564
"1103",3560,4400,12.5942813953278
"1104",3568,4400,11.0766840013888
"1105",3570,4400,12.4540521976825
"1106",3579,4400,10.8862935259362
"1107",3584,4400,11.8365565861013
"1108",3586,4400,11.330760942803
"1109",3595,4400,11.0771586457171
"1110",3604,4400,11.3966113066249
"1111",3609,4400,11.0622943376225
"1112",3616,4400,11.5082668070441
"1113",3618,4400,14.7111902153594
"1114",3626,4400,13.4636435586106
"1115",3637,4400,11.1469597125324
"1116",3638,4400,11.3798155934064
"1117",3644,4400,12.8491350152849
"1118",3647,4400,13.5672970325652
"1119",3657,4400,12.058316782863
"1120",3661,4400,14.0339641012591
"1121",3662,4400,12.7229226632262
"1122",3670,4400,11.0724539274138
"1123",3686,4400,11.1370106296891
"1124",3695,4400,13.0236102689023
"1125",3696,4400,11.9973331020165
"1126",3723,4400,12.0867939951561
"1127",3730,4400,11.6213172555457
"1128",3731,4400,12.5454891187439
"1129",3742,4400,13.6183720865002
"1130",3745,4400,12.8781712793767
"1131",4070,4400,11.0445882153757
"1132",4296,4400,10.9752726473471
"1133",4717,4400,11.0299044615935
"1134",4824,4400,12.1398978048445
"1135",4923,4400,11.0270857870564
"1136",5303,4400,11.5753048143938
"1137",5537,4400,11.8330303484012
"1138",5832,4400,10.9911495115648
"1139",6912,4400,11.4004372512974
"1140",7787,4400,11.5128633985962
"1141",7788,4400,11.9997354451304
"1142",7790,4400,12.5390091006913
"1143",7796,4400,11.935529509888
"1144",7805,4400,11.4130882958377
"1145",7820,4400,11.2620428244906
"1146",8057,4400,11.2039987252183
"1147",8311,4400,11.0583086146321
"1148",8318,4400,11.9028454217879
"1149",8320,4400,11.4481288326698
"1150",8509,4400,11.7819040724655
"1151",15517,4400,11.2110065421258
"1152",15541,4400,11.4392802203531
"1153",15542,4400,10.910918166927
"1154",15545,4400,11.9593540629563
"1155",15551,4400,13.2842869179465
"1156",15699,4400,10.8768616007521
"1157",15800,4400,11.5281171365664
"1158",15837,4400,11.1091107068106
"1159",16936,4400,12.5678511390133
"1160",16943,4400,10.9366954663747
"1161",16956,4400,11.3044859122158
"1162",16960,4400,11.6198548096061
"1163",16979,4400,12.0287552130065
"1164",17051,4400,11.9632777301538
"1165",17058,4400,10.9576180290185
"1166",17231,4400,10.9889807959743
"1167",17381,4400,11.1216767181866
"1168",17444,4400,11.8755714648075
"1169",17452,4400,11.880237427659
"1170",17453,4400,11.0359628655487
"1171",17458,4400,12.1285600698263
"1172",17459,4400,11.7155612903322
"1173",17468,4400,12.3462482124246
"1174",17470,4400,11.3608579659954
"1175",18593,4400,10.8952143396879
"1176",18596,4400,11.8812530636782
"1177",18602,4400,11.1667676074073
"1178",18603,4400,12.5848810067792
"1179",18615,4400,10.9512519264482
"1180",18621,4400,10.9160181348674
"1181",18626,4400,11.4598637171117
"1182",18627,4400,11.6829766901307
"1183",18635,4400,13.5487394208651
"1184",18636,4400,11.58110906874
"1185",18648,4400,11.7355429838987
"1186",18670,4400,12.1487569263016
"1187",18693,4400,11.5510094235385
"1188",19264,4400,11.1123060084187
"1189",20761,4400,11.3178281745079
"1190",20952,4400,11.0060758128823
"1191",20957,4400,11.2570201821796
"1192",20958,4400,11.5587489332869
"1193",21605,4400,11.6307687454463
"1194",21606,4400,10.8950872592712
"1195",21607,4400,11.8182398336421
"1196",21613,4400,11.4089243895826
"1197",21614,4400,11.0411864542503
"1198",21617,4400,11.8168351191533
"1199",21626,4400,12.4120119873734
"1200",21628,4400,12.4746532784543
"1201",21631,4400,12.0149629629251
"1202",21634,4400,11.1343560323015
"1203",21641,4400,10.9736791534498
"1204",21660,4400,11.0819071422604
"1205",21678,4400,11.0813578655441
"1206",21681,4400,12.5575230839841
"1207",21682,4400,11.7676757072897
"1208",21693,4400,11.4871746466219
"1209",21733,4400,12.1933638098931
"1210",21747,4400,10.9799440559476
"1211",21751,4400,12.7095767977887
"1212",21752,4400,10.9228704777283
"1213",21778,4400,13.0805982285253
"1214",21779,4400,12.3989947251778
"1215",21811,4400,11.1537851918845
"1216",21821,4400,11.0864669528829
"1217",21822,4400,11.2615690598084
"1218",21827,4400,11.6749295886211
"1219",21870,4400,11.0682420848136
"1220",22035,4400,11.1685378789271
"1221",22038,4400,11.2335124190297
"1222",23099,4400,12.0734533100829
"1223",23145,4400,11.405794542021
"1224",23148,4400,10.8809099465894
"1225",23167,4400,11.5554164622305
"1226",23182,4400,12.074327973587
"1227",23198,4400,12.9649687143926
"1228",23203,4400,11.115579069317
"1229",23205,4400,12.7392917710719
"1230",23222,4400,10.9609932424624
"1231",23239,4400,11.9059023770096
"1232",23250,4400,11.5515505020373
"1233",23256,4400,11.5022052166216
"1234",23266,4400,14.1416643225821
"1235",23267,4400,13.625966626236
"1236",23275,4400,10.8851975381372
"1237",23279,4400,11.1705725861112
"1238",23324,4400,12.172805767489
"1239",23329,4400,12.3174464888516
"1240",23342,4400,11.4956184842235
"1241",23343,4400,11.5390607076105
"1242",23353,4400,11.5071564038879
"1243",23355,4400,11.5635981709424
"1244",23375,4400,13.0274372980235
"1245",23376,4400,11.0741667359841
"1246",23390,4400,12.0957454246799
"1247",23424,4400,12.3453165062035
"1248",23431,4400,12.0709662538696
"1249",23432,4400,12.5206109821247
"1250",23641,4400,10.9909191570461
"1251",23771,4400,10.9012708230525
"1252",23799,4400,11.0487291975588
"1253",24308,4400,11.854240366675
"1254",24735,4400,11.8615345380698
"1255",25178,4400,10.9813998364986
"1256",25180,4400,11.036908363508
"1257",28781,4400,11.0458622804821
"1258",29420,4400,11.3326409194276
"1259",29691,4400,11.0991734339462
"1260",30226,4400,12.2642251473003
"1261",30227,4400,11.4184070528506
"1262",31024,4400,12.6845543200111
"1263",34478,4400,11.3592945776676
"1264",34502,4400,11.0468833831641
"1265",35904,4400,11.0833605859916
"1266",37276,4400,11.0543622267597
"1267",37848,4400,10.9380431328911
"1268",37865,4400,12.0233132713006
"1269",37866,4400,11.5022499971652
"1270",37873,4400,13.3734247856829
"1271",37915,4400,11.5323963517926
"1272",37917,4400,11.3354725466527
"1273",37944,4400,13.9416293547842
"1274",37949,4400,13.600530937598
"1275",37971,4400,11.4470370717176
"1276",37992,4400,11.6007293288536
"1277",38002,4400,11.531058624264
"1278",38038,4400,11.0383295147012
"1279",41144,4400,11.3882914958289
"1280",41943,4400,11.0277859231004
"1281",44112,4400,10.9756226884872
"1282",44365,4400,11.4154444852556
"1283",45197,4400,10.9293206723073
"1284",45279,4400,11.2568905152529
"1285",45289,4400,12.5949881883093
"1286",46736,4400,11.1849298656875
"1287",46915,4400,10.8834730284471
"1288",47332,4400,10.9874707292877
"1289",47341,4400,11.437860444324
"1290",47342,4400,12.7400830351033
"1291",48196,4400,11.2417219857141
"1292",50317,4400,11.4311715901828
"1293",52589,4400,10.9298931583096
"1294",53933,4400,14.0439965763247
"1295",53938,4400,12.9137240911556
"1296",53940,4400,14.1763660365259
"1297",53953,4400,12.4115930162074
"1298",56278,4400,13.4855838709194
"1299",56299,4400,11.8471937717332
"1300",56333,4400,11.1294955468567
"1301",56649,4400,14.2393459320245
"1302",57081,4400,11.1817684267156
"1303",57082,4400,11.7011255877266
"1304",57085,4400,11.4476617198649
"1305",57092,4400,11.492937015661
"1306",57097,4400,11.4879459474962
"1307",57102,4400,11.2614968550356
"1308",57111,4400,13.3645189046435
"1309",57116,4400,12.1386443633455
"1310",57122,4400,13.2402312758431
"1311",57127,4400,12.7520467938749
"1312",57129,4400,14.4269072024824
"1313",57808,4400,10.9343432721644
"1314",57860,4400,12.5685442937577
"1315",262,4405,11.6090022160204
"1316",37944,4405,11.1178957361277
"1317",37949,4405,11.1076489801756
"1318",56649,4405,11.705290003521
"1319",262,4417,11.4767125434462
"1320",56649,4417,10.9830928988547
"1321",21778,4433,11.1921879272632
"1322",47342,4433,11.0429554559962
"1323",47342,4440,11.3078922235459
"1324",37949,4441,11.3752829270264
"1325",47342,4445,11.8534479121966
"1326",262,4468,11.8288271521558
"1327",21778,4468,11.84767705441
"1328",21779,4468,11.0035345866281
"1329",37944,4468,10.8940248245994
"1330",37949,4468,13.1197491323725
"1331",47342,4468,11.6428186914198
"1332",56649,4468,11.1894835467707
"1333",262,4529,11.7292994828486
"1334",56649,4529,11.8052231272127
"1335",23266,4574,10.9683829953294
"1336",53933,4574,11.045232538587
"1337",53940,4574,10.9068127985865
"1338",262,4581,10.9799064499634
"1339",3618,4581,10.9669477226361
"1340",56649,4581,11.1831737894552
"1341",57111,4581,10.901358065099
"1342",262,4582,11.4636057531191
"1343",56649,4582,11.5528307584444
"1344",57111,4582,12.0575654584683
"1345",57116,4582,12.0367422300538
"1346",57122,4582,11.720777626051
"1347",57129,4582,11.0852927550477
"1348",262,4585,10.9888467470654
"1349",38414,4585,10.8997972955057
"1350",56649,4585,11.2364976455891
"1351",57111,4585,11.2104653087871
"1352",262,4591,10.9926471551261
"1353",21778,4591,11.4677734355573
"1354",37949,4591,11.556508242296
"1355",47342,4591,11.0169200492552
"1356",37949,4592,10.9001790202891
"1357",3511,4604,10.9266172676636
"1358",21681,4604,10.9692295955928
"1359",21733,4604,11.0548888397529
"1360",21778,4604,11.1238374442433
"1361",23266,4604,10.9539282863281
"1362",37949,4604,11.1430516936472
"1363",53933,4604,11.2135699906187
"1364",53940,4604,11.2695117404396
"1365",262,4631,11.1450350405546
"1366",3618,4631,11.2292087832306
"1367",47342,4631,10.9567744818703
"1368",53933,4631,11.2398612982961
"1369",53940,4631,11.3274508069978
"1370",56649,4631,11.075524070718
"1371",262,4695,11.1992427456183
"1372",56649,4695,10.9388112766949
"1373",262,4727,11.1159352008041
"1374",23266,4727,10.9212807816659
"1375",47342,4727,11.2433238671278
"1376",53933,4727,11.0474330825247
"1377",53940,4727,11.019426563688
"1378",56649,4727,11.2209093496313
"1379",3511,4770,11.3652673993632
"1380",3618,4770,11.5212500228929
"1381",3647,4770,11.2624146509901
"1382",23266,4770,11.369396218724
"1383",23267,4770,11.0579517473468
"1384",37949,4770,11.2413083709984
"1385",53933,4770,11.6754905702832
"1386",53940,4770,11.493390087453
"1387",21778,4778,10.9428050581701
"1388",37949,4778,11.0749392687481
"1389",47342,4778,11.7446929318693
"1390",3543,4782,10.8967668893364
"1391",262,4783,11.0057295049497
"1392",56649,4783,10.9579278123746
"1393",57111,4783,11.0324777331109
"1394",37949,4787,11.3564200314639
"1395",262,4789,11.9131776142253
"1396",1278,4789,11.312277788388
"1397",3511,4789,11.1800258900134
"1398",3618,4789,12.2451125966563
"1399",3626,4789,11.0215369891074
"1400",3647,4789,11.1644645316274
"1401",3661,4789,11.3938830330421
"1402",3742,4789,11.3256952535214
"1403",3745,4789,11.0059245137641
"1404",18635,4789,10.9855275727116
"1405",21681,4789,10.9459435068055
"1406",21733,4789,11.2214285629264
"1407",21751,4789,11.0750891151685
"1408",21778,4789,11.2987825932604
"1409",23266,4789,11.7936569978628
"1410",23267,4789,11.4994519539414
"1411",37873,4789,11.2542605933697
"1412",37944,4789,11.751862398776
"1413",37949,4789,11.5501730462354
"1414",47342,4789,11.5905543587177
"1415",53933,4789,11.6522577502365
"1416",53940,4789,11.621996940103
"1417",56278,4789,11.6411151467729
"1418",56649,4789,12.1198512093693
"1419",57127,4789,10.9996818983286
"1420",57129,4789,11.3145283035174
"1421",262,4794,12.2008408589942
"1422",21751,4794,11.1436877215694
"1423",37873,4794,11.3454120821041
"1424",37944,4794,11.9049402005455
"1425",56649,4794,11.7603516662957
"1426",37944,4828,10.89557146785
"1427",57111,4828,11.2384102006224
"1428",262,4876,11.9860461366679
"1429",1278,4876,11.7273000650965
"1430",3511,4876,11.7097349930147
"1431",3549,4876,10.8917622616474
"1432",3559,4876,11.11131371371
"1433",3618,4876,12.6411467164759
"1434",3626,4876,11.408575931184
"1435",3644,4876,10.9451657822698
"1436",3647,4876,11.6227309819323
"1437",3661,4876,11.8237569285886
"1438",3731,4876,11.179736971618
"1439",3742,4876,11.6273625144083
"1440",3745,4876,11.2721866490138
"1441",15551,4876,11.0121805780638
"1442",18635,4876,11.4299998493461
"1443",19264,4876,10.9420925272811
"1444",21681,4876,11.0147955224922
"1445",21733,4876,11.099097633492
"1446",21751,4876,11.3115945511793
"1447",21778,4876,11.5701752745816
"1448",21779,4876,11.0083205147944
"1449",23205,4876,11.0428195525859
"1450",23266,4876,12.2474458185995
"1451",23267,4876,11.9426272640215
"1452",23375,4876,10.9550842175089
"1453",31024,4876,11.2622964263381
"1454",37873,4876,11.1177545437482
"1455",37944,4876,11.6528689930762
"1456",37949,4876,11.6860410792237
"1457",47342,4876,11.8728706507885
"1458",53933,4876,12.2247506614217
"1459",53940,4876,12.1464175647377
"1460",56278,4876,10.9804902421278
"1461",56649,4876,12.1827265616704
"1462",262,4888,11.5991714821085
"1463",56649,4888,11.7123357899747
"1464",262,4920,11.6606911707952
"1465",3730,4920,11.4122133268772
"1466",21778,4920,11.9007149430555
"1467",21821,4920,11.0047419331903
"1468",37944,4920,11.0596910751678
"1469",37949,4920,11.6113896057678
"1470",41368,4920,10.9229906707138
"1471",47342,4920,11.7605834744593
"1472",56649,4920,11.1194338733455
"1473",262,4949,11.2408550642768
"1474",3618,4949,11.609159897188
"1475",23266,4949,11.2080093784634
"1476",37944,4949,11.0378000451451
"1477",37949,4949,11.1599557480589
"1478",47342,4949,11.7509509521154
"1479",53933,4949,11.2564607458272
"1480",53940,4949,11.2302189840454
"1481",56649,4949,11.3696319302606
"1482",3511,4989,11.1637864032515
"1483",3647,4989,10.8902062272795
"1484",23266,4989,11.2095411045529
"1485",37949,4989,11.3203457395423
"1486",53933,4989,11.4519903202136
"1487",53940,4989,11.5311556441149
"1488",37949,5032,10.9354008102604
"1489",262,5039,11.6873788872098
"1490",56649,5039,11.4615050483735
"1491",56649,5165,11.0506300861675
"1492",3618,5231,10.9590735838991
"1493",262,5237,11.1367084768238
"1494",3511,5237,10.8969442718905
"1495",3618,5237,11.7678836941242
"1496",3661,5237,10.9704629587017
"1497",23266,5237,11.3537439980606
"1498",23267,5237,11.0712664316869
"1499",37944,5237,11.0293357175924
"1500",37949,5237,11.1671656802392
"1501",47342,5237,11.0768451601857
"1502",53933,5237,11.4153159275935
"1503",53940,5237,11.3316191397368
"1504",56649,5237,11.3185486249037
"1505",3618,5317,11.2305828118381
"1506",57111,5317,11.7520783536389
"1507",57116,5317,11.1126844176888
"1508",57122,5317,10.9798457736513
"1509",37944,5381,10.9790795348696
"1510",37949,5381,11.0871580849942
"1511",21778,5392,10.9023528323296
"1512",37949,5392,11.3202641109265
"1513",3618,5415,11.2387129527785
"1514",57111,5415,11.2542576902202
"1515",262,5496,11.7067613892995
"1516",37944,5496,11.1114816216978
"1517",56649,5496,11.9593921411576
"1518",57111,5496,12.2045831293837
"1519",57122,5496,11.0409700665084
"1520",37944,5501,10.9682370652366
"1521",262,5502,12.5751986172681
"1522",1278,5502,12.5645707627629
"1523",3511,5502,11.3786070992332
"1524",3521,5502,12.6550518066566
"1525",3543,5502,12.9018780290205
"1526",3548,5502,12.5119081158839
"1527",3549,5502,11.1565194698952
"1528",3559,5502,11.2405200186117
"1529",3579,5502,11.8214651137723
"1530",3618,5502,11.7503765503203
"1531",16936,5502,10.951350316234
"1532",17468,5502,11.2379172619447
"1533",18635,5502,11.372863785915
"1534",21751,5502,11.1534441582121
"1535",21778,5502,11.6077330968432
"1536",21779,5502,11.5025774957018
"1537",23266,5502,11.9632496026525
"1538",23267,5502,11.1643874628355
"1539",37848,5502,11.0477770876559
"1540",37865,5502,11.5797524212377
"1541",37866,5502,10.9569454213061
"1542",37873,5502,12.8396807707127
"1543",37944,5502,13.4274424460426
"1544",37949,5502,12.4445842724262
"1545",47342,5502,11.489005832688
"1546",52589,5502,11.3783004633959
"1547",53933,5502,12.4733055490101
"1548",53940,5502,11.9834401533101
"1549",53953,5502,11.0250891960705
"1550",56649,5502,12.2663156470339
"1551",57111,5502,12.7678749210135
"1552",57116,5502,11.5109194939938
"1553",57122,5502,13.240705085098
"1554",57129,5502,12.4510101607402
"1555",262,5503,14.0180291140585
"1556",1116,5503,11.0002238064879
"1557",1278,5503,12.4175611405813
"1558",3511,5503,12.1521793886186
"1559",3512,5503,12.2412050289037
"1560",3521,5503,12.4454007646732
"1561",3543,5503,12.9413883032557
"1562",3548,5503,12.4951879977411
"1563",3549,5503,11.2706098231566
"1564",3559,5503,11.3487219521185
"1565",3579,5503,11.7325962423465
"1566",3604,5503,11.4226224026881
"1567",3618,5503,12.4554749612863
"1568",3626,5503,11.847903065874
"1569",3644,5503,11.346278229067
"1570",3647,5503,11.9722462478831
"1571",3661,5503,12.4833189013151
"1572",3662,5503,12.2621177954146
"1573",3742,5503,11.6381344022753
"1574",3745,5503,11.1239289475196
"1575",7790,5503,11.2880900623117
"1576",15785,5503,11.1152290050483
"1577",16936,5503,11.0252502852587
"1578",17468,5503,11.0259001283457
"1579",18635,5503,12.1056532669742
"1580",21607,5503,11.7160000425509
"1581",21617,5503,11.7564661491355
"1582",21626,5503,11.4083828183501
"1583",21628,5503,11.617764031457
"1584",21631,5503,10.942035711567
"1585",21634,5503,11.7161425017922
"1586",21641,5503,11.0967378221098
"1587",21660,5503,10.9601831810305
"1588",21687,5503,12.0338582807878
"1589",21693,5503,11.1758497578513
"1590",21751,5503,12.5966631403441
"1591",21752,5503,11.5985902104251
"1592",21778,5503,13.0426875946379
"1593",21779,5503,12.2945067376582
"1594",21803,5503,11.6245120115059
"1595",21827,5503,11.5381399833338
"1596",23198,5503,11.221562805241
"1597",23205,5503,11.1037771086215
"1598",23210,5503,11.4368437937002
"1599",23266,5503,12.2726611855749
"1600",23267,5503,11.5882087688949
"1601",23375,5503,11.2995234116746
"1602",37848,5503,11.235149222387
"1603",37865,5503,10.920480329788
"1604",37873,5503,12.158798767121
"1605",37944,5503,12.7164073572094
"1606",37949,5503,12.5105421846132
"1607",45289,5503,10.9653074052721
"1608",47342,5503,11.9031900733886
"1609",52589,5503,11.8464053794487
"1610",53933,5503,12.4450458452137
"1611",53940,5503,12.718048805435
"1612",53953,5503,10.9985159350496
"1613",56278,5503,11.3394979588199
"1614",56647,5503,11.1920639533973
"1615",56649,5503,14.1759949263157
"1616",57082,5503,12.6584148481224
"1617",57111,5503,14.6269167770433
"1618",57116,5503,14.3025100946809
"1619",57122,5503,14.2879076699884
"1620",57127,5503,12.1788784367466
"1621",57129,5503,13.5795596469802
"1622",262,5504,13.4301888505988
"1623",1278,5504,12.1164428389602
"1624",3511,5504,11.8539348220947
"1625",3512,5504,11.8233920822115
"1626",3521,5504,11.558531792441
"1627",3543,5504,12.7639156388019
"1628",3548,5504,12.3298328159875
"1629",3549,5504,11.0677760464168
"1630",3559,5504,11.1828075881754
"1631",3579,5504,11.2911602129987
"1632",3604,5504,10.9773869099104
"1633",3618,5504,12.0236299547627
